"id","text"
"151547_6","dimensions of lazy susan base cabinet"
"638795_1","what does heat engine mean"
"638795_2","what does heat engine mean"
"638795_3","what does heat engine mean"
"638795_4","what does heat engine mean"
"638795_5","what does heat engine mean"
"638795_6","what does heat engine mean"
"638795_7","what does heat engine mean"
"1095876_1","how much is college in florida"
"1095876_2","how much is college in florida"
"1095876_3","how much is college in florida"
"1095876_4","how much is college in florida"
"1095876_5","how much is college in florida"
"1095876_6","how much is college in florida"
"1095876_7","how much is college in florida"
"1095876_8","how much is college in florida"
"1095876_9","how much is college in florida"
"607338_1","what county is holliston ma"
"607338_2","what county is holliston ma"
"607338_3","what county is holliston ma"
"607338_4","what county is holliston ma"
"607338_5","what county is holliston ma"
"607338_6","what county is holliston ma"
"607338_7","what county is holliston ma"
"607338_8","what county is holliston ma"
"607338_9","what county is holliston ma"
"739743_1","what is dihydroquercetin"
"739743_2","what is dihydroquercetin"
"739743_3","what is dihydroquercetin"
"739743_4","what is dihydroquercetin"
"739743_5","what is dihydroquercetin"
"739743_6","what is dihydroquercetin"
"739743_7","what is dihydroquercetin"
"739743_8","what is dihydroquercetin"
"739743_9","what is dihydroquercetin"
"599550_1","what company makes infusion"
"599550_2","what company makes infusion"
"599550_3","what company makes infusion"
"599550_4","what company makes infusion"
"599550_5","what company makes infusion"
"599550_6","what company makes infusion"
"599550_7","what company makes infusion"
"599550_8","what company makes infusion"
"599550_9","what company makes infusion"
"438455_1","learn how to fill out income tax return"
"438455_2","learn how to fill out income tax return"
"438455_3","learn how to fill out income tax return"
"438455_4","learn how to fill out income tax return"
"438455_5","learn how to fill out income tax return"
"438455_6","learn how to fill out income tax return"
"438455_7","learn how to fill out income tax return"
"438455_8","learn how to fill out income tax return"
"438455_9","learn how to fill out income tax return"
"1095864_1","how much is derrick rose worth"
"1095864_2","how much is derrick rose worth"
"1095864_3","how much is derrick rose worth"
"1095864_4","how much is derrick rose worth"
"1095864_5","how much is derrick rose worth"
"1095864_6","how much is derrick rose worth"
"1095864_7","how much is derrick rose worth"
"1095864_8","how much is derrick rose worth"
"1095857_1","how much is fireworks disney dessert"
"1095857_2","how much is fireworks disney dessert"
"1095857_3","how much is fireworks disney dessert"
"1095857_4","how much is fireworks disney dessert"
"1095857_5","how much is fireworks disney dessert"
"1095857_6","how much is fireworks disney dessert"
"1095857_7","how much is fireworks disney dessert"
"1095857_8","how much is fireworks disney dessert"
"732448_1","what is committing adultery mean"
"732448_2","what is committing adultery mean"
"732448_3","what is committing adultery mean"
"732448_4","what is committing adultery mean"
"732448_5","what is committing adultery mean"
"732448_6","what is committing adultery mean"
"732448_7","what is committing adultery mean"
"732448_8","what is committing adultery mean"
"732448_9","what is committing adultery mean"
"348242_1","how to change address for taxes"
"348242_2","how to change address for taxes"
"348242_3","how to change address for taxes"
"348242_4","how to change address for taxes"
"348242_5","how to change address for taxes"
"348242_6","how to change address for taxes"
"348242_7","how to change address for taxes"
"483178_1","prostate cancer what to look for"
"483178_2","prostate cancer what to look for"
"483178_3","prostate cancer what to look for"
"483178_4","prostate cancer what to look for"
"483178_5","prostate cancer what to look for"
"483178_6","prostate cancer what to look for"
"481297_1","price to install door with frame"
"481297_2","price to install door with frame"
"481297_3","price to install door with frame"
"481297_4","price to install door with frame"
"481297_5","price to install door with frame"
"481297_6","price to install door with frame"
"481297_7","price to install door with frame"
"525534_1","turkey and china time difference"
"525534_2","turkey and china time difference"
"525534_3","turkey and china time difference"
"525534_4","turkey and china time difference"
"525534_5","turkey and china time difference"
"525534_6","turkey and china time difference"
"525534_7","turkey and china time difference"
"525534_8","turkey and china time difference"
"525534_9","turkey and china time difference"
"153981_1","distance phoenix to nogales"
"153981_2","distance phoenix to nogales"
"153981_3","distance phoenix to nogales"
"153981_4","distance phoenix to nogales"
"153981_5","distance phoenix to nogales"
"153981_6","distance phoenix to nogales"
"153981_7","distance phoenix to nogales"
"153981_8","distance phoenix to nogales"
"1095807_1","how much is sales tax in rancho cordova"
"1095807_2","how much is sales tax in rancho cordova"
"1095807_3","how much is sales tax in rancho cordova"
"1095807_4","how much is sales tax in rancho cordova"
"1095807_5","how much is sales tax in rancho cordova"
"1095807_6","how much is sales tax in rancho cordova"
"1095807_7","how much is sales tax in rancho cordova"
"1095807_8","how much is sales tax in rancho cordova"
"1095807_9","how much is sales tax in rancho cordova"
"451609_1","medication administration closed system"
"451609_2","medication administration closed system"
"451609_3","medication administration closed system"
"451609_4","medication administration closed system"
"451609_5","medication administration closed system"
"451609_6","medication administration closed system"
"451609_7","medication administration closed system"
"451609_8","medication administration closed system"
"451609_9","medication administration closed system"
"480536_1","price of bath fitter for a tub"
"480536_2","price of bath fitter for a tub"
"480536_3","price of bath fitter for a tub"
"480536_4","price of bath fitter for a tub"
"480536_5","price of bath fitter for a tub"
"480536_6","price of bath fitter for a tub"
"480536_7","price of bath fitter for a tub"
"480536_8","price of bath fitter for a tub"
"480536_9","price of bath fitter for a tub"
"480536_10","price of bath fitter for a tub"
"392195_1","if you jammed your finger what to do"
"392195_2","if you jammed your finger what to do"
"392195_3","if you jammed your finger what to do"
"392195_4","if you jammed your finger what to do"
"392195_5","if you jammed your finger what to do"
"392195_6","if you jammed your finger what to do"
"392195_7","if you jammed your finger what to do"
"392195_8","if you jammed your finger what to do"
"392195_9","if you jammed your finger what to do"
"392195_10","if you jammed your finger what to do"
"544319_1","weather in gig harbor, wa"
"544319_2","weather in gig harbor, wa"
"544319_3","weather in gig harbor, wa"
"544319_4","weather in gig harbor, wa"
"544319_5","weather in gig harbor, wa"
"544319_6","weather in gig harbor, wa"
"544319_7","weather in gig harbor, wa"
"544319_8","weather in gig harbor, wa"
"544319_9","weather in gig harbor, wa"
"633617_1","what does btu stand for in diesel"
"633617_2","what does btu stand for in diesel"
"633617_3","what does btu stand for in diesel"
"633617_4","what does btu stand for in diesel"
"633617_5","what does btu stand for in diesel"
"633617_6","what does btu stand for in diesel"
"633617_7","what does btu stand for in diesel"
"633617_8","what does btu stand for in diesel"
"447340_1","meaning of black flowers"
"447340_2","meaning of black flowers"
"447340_3","meaning of black flowers"
"447340_4","meaning of black flowers"
"447340_5","meaning of black flowers"
"447340_6","meaning of black flowers"
"447340_7","meaning of black flowers"
"447340_8","meaning of black flowers"
"447340_9","meaning of black flowers"
"91422_1","cherry dr pepper calories"
"91422_2","cherry dr pepper calories"
"91422_3","cherry dr pepper calories"
"91422_4","cherry dr pepper calories"
"91422_5","cherry dr pepper calories"
"91422_6","cherry dr pepper calories"
"91422_7","cherry dr pepper calories"
"436602_1","largest hips in the world"
"436602_2","largest hips in the world"
"436602_3","largest hips in the world"
"436602_4","largest hips in the world"
"436602_5","largest hips in the world"
"436602_6","largest hips in the world"
"436602_7","largest hips in the world"
"436602_8","largest hips in the world"
"609024_1","what county is manchester indiana"
"609024_2","what county is manchester indiana"
"609024_3","what county is manchester indiana"
"609024_4","what county is manchester indiana"
"609024_5","what county is manchester indiana"
"609024_6","what county is manchester indiana"
"609024_7","what county is manchester indiana"
"609024_8","what county is manchester indiana"
"1095747_1","how much lactose in whey"
"1095747_2","how much lactose in whey"
"1095747_3","how much lactose in whey"
"1095747_4","how much lactose in whey"
"1095747_5","how much lactose in whey"
"1095747_6","how much lactose in whey"
"730278_1","what is chlorine most commonly used for"
"730278_2","what is chlorine most commonly used for"
"730278_3","what is chlorine most commonly used for"
"730278_4","what is chlorine most commonly used for"
"730278_5","what is chlorine most commonly used for"
"730278_6","what is chlorine most commonly used for"
"117113_1","define abraham lincoln during civil war"
"117113_2","define abraham lincoln during civil war"
"117113_3","define abraham lincoln during civil war"
